t_s,thrust_N,current_A,temp_C,injected_anomaly,flag_overcurrent,temp_rate_C_per_hr,flag_thermal,flag_dropout,flag_any
114660,0.0404078565662208,1.7733766902093495,48.47518644131184,False,False,-1.0295383448039104,False,False,False
114720,0.040441487017225,1.679830387896709,48.65960007979446,False,False,-0.9333145298458589,False,False,False
114780,0.0376662720954423,1.7411043613840589,49.35717729140456,False,False,-1.242543638887625,False,False,False
114840,0.0409522445628081,1.759906643737127,49.80564535607039,False,False,-1.1032604652906315,False,False,False
114900,0.0375618939477178,1.8040049735367247,48.3764559193839,False,False,-1.1615573377350898,False,False,False
114960,0.0395071607795551,1.74894933531457,48.99747943656082,False,False,-0.8809080316896001,False,False,False
115020,0.0408202784274062,1.7722735926993485,48.59080213696362,False,False,-0.5738885259793705,False,False,False
115080,0.039746170619798,1.7338321431945396,49.14433859897559,False,False,-0.30077446593459456,False,False,False
115140,0.0388270512140243,1.8092401505206888,49.81659154729951,False,False,0.11954004378266347,False,False,False
115200,0.0391250103506266,1.822988588107585,49.05749525404551,False,False,-0.07043747680697265,False,False,False
115260,0.0408215245970565,1.8217277288146705,49.259407623153216,False,False,0.1232313320518017,False,False,False
115320,0.038462796375561,1.800667501122884,50.01300996185279,False,False,0.08651081859869691,False,False,False
115380,0.0409031928807696,1.7167820581889248,49.51657588331416,False,False,0.4000752868535642,False,False,False
115440,0.0399559183207661,1.766522502149786,48.90980914455537,False,False,0.6759236614138331,False,False,False
115500,0.039046083735646,1.778005439694802,49.3715423697852,False,False,0.6350741214417468,False,False,False
115560,0.0395335079421578,1.7782220531022863,48.88053987556975,False,False,0.579690554314439,False,False,False
115620,0.0391862205271186,1.8040489857714512,49.50678504204247,False,False,0.5502507416212836,False,False,False
115680,0.0406929801606868,1.8769792341080351,49.556443767114416,False,False,0.6152775564144548,False,False,False
115740,0.0405859422478102,1.8438531954849684,48.61742349423238,False,False,0.4145861989662478,False,False,False
115800,0.0386246710928991,1.7466740398881706,49.390807707578055,False,False,0.6158513939048333,False,False,False
115860,0.0396771263051845,1.8366337552660184,49.24667602429079,False,False,0.4882077824903206,False,False,False
115920,0.0393094514701245,1.8345763278539495,49.58003100627836,False,False,0.6460766752736333,False,False,False
115980,0.0410348079747674,1.7564723564606155,49.725595487605446,False,False,0.43928817473863546,False,False,False
116040,0.0389199207054988,1.8458387598223136,49.55087641856174,False,False,0.20597652191803206,False,False,False
116100,0.041283383283748,1.791339661658956,49.162784594213136,False,False,0.029968689122782166,False,False,False
116160,0.0399733642083864,1.72386251153922,49.78327593573858,False,False,0.12661985578759527,False,False,False
116220,0.0390704524748959,1.8245809471304055,48.882309191555024,False,False,0.14507503497240748,False,False,False
116280,0.0394581806527925,1.8117159384751844,48.66080923742896,False,False,0.177314753049572,False,False,False
116340,0.0393587049273852,1.7877054080239654,47.72565654623688,False,False,-0.14841285342161825,False,False,False
116400,0.0389803052783876,1.7979775334109018,49.29045906705227,False,False,-0.3968034660180848,False,False,False
116460,0.0400758614877843,1.761169384140023,48.916985977577696,False,False,0.04662250258199663,False,False,False
116520,0.0390176675594465,1.832947047205044,49.52886608976566,False,False,-0.13420494831615315,False,False,False
116580,0.0382557070330094,1.797653665736518,48.346604809109365,False,False,0.1651310967303914,False,False,False
116640,0.0396962588233214,1.8089882375732045,49.01085888508537,False,False,0.21022044932627182,False,False,False
116700,0.0385577150428656,1.8192856639191592,49.57181276787093,False,False,0.3599317598494878,False,False,False
116760,0.0393982713055459,1.7376523768209784,48.82398939616776,False,False,0.30071284205243387,False,False,False
116820,0.0392727176891173,1.7517087168183691,49.54576549805225,False,False,0.3257622607521711,False,False,False
116880,0.0393030271423793,1.6806629991807247,49.06485548061537,False,False,0.0290133866721618,False,False,False
116940,0.0416007704812721,1.830496081958482,49.32919227766296,False,False,0.11731468701393055,False,False,False
117000,0.0400451292537356,1.7345406587176746,49.64540509016495,False,False,0.31985520697604386,False,False,False
117060,0.0401962968071962,1.8071587643343647,49.82645425291774,False,False,0.14196577142517697,False,False,False
117120,0.0385788813629261,1.820033364146736,49.39853160142396,False,False,0.17067124871717,False,False,False
117180,0.0394768294930904,1.832527053300196,48.94750990272785,False,False,-0.0667983580167828,False,False,False
117240,0.0401722421039532,1.7349830866528528,49.12772527338097,False,False,-0.12764623316675738,False,False,False
117300,0.0391803768696695,1.7964812726204027,49.67745204051784,False,False,0.1095913388999179,False,False,False
117360,0.0407264502748143,1.8901951427225383,48.85057722163663,False,False,-0.11305589656608106,False,False,False
117420,0.0390378427312791,1.892572992719153,49.27440036946139,False,False,-0.38652440551921075,False,False,False
117480,0.0397709070913078,1.8533154470774555,49.17272127300433,False,False,-0.2526442851333002,False,False,False
117540,0.0395311586880195,1.8182246294962172,49.31621208492915,False,False,-0.11217472534765704,False,False,False
117600,0.0401314565275055,1.7457242550023495,48.86548136636751,False,False,-0.3693424808536605,False,False,False
117660,0.0394876079425156,1.8388055677711168,48.446380109289706,False,False,-0.34993453714818656,False,False,False
117720,0.0397832850983432,1.7914668536476706,49.63495324777915,False,False,-0.3155787905420482,False,False,False
117780,0.0398110959265776,1.8302685268647336,49.858877305947225,False,False,-0.1088265472971699,False,False,False
117840,0.0394124897940869,1.7658264534379855,48.48295376985739,False,False,0.07168105941559588,False,False,False
117900,0.0403880750947976,1.790661611906644,49.565733983473145,False,False,0.1704802991786778,False,False,False
117960,0.0401907106998699,1.808863957444127,49.9250920148362,False,False,0.30403539695088,False,False,False
118020,0.0399291088437974,1.8132990169406684,49.68368573519833,False,False,0.5844056562065276,False,False,False
118080,0.0396556333332304,1.8266610265808532,49.1796247768827,False,False,0.5566044378358441,False,False,False
118140,0.040637235224416,1.7687234708356554,48.91844133574892,False,False,0.722435276981571,False,False,False
118200,0.0398113326049486,1.727462639586049,49.43290821470286,False,False,0.9058504158215186,False,False,False
118260,0.0397546421697392,1.887738392154589,49.51854135885488,False,False,0.8338803029353556,False,False,False
118320,0.0400837520239105,1.9344197251272612,49.44478223941295,False,False,0.9689640776134922,False,False,False
118380,0.0413572693463766,1.8241607184049284,49.30904082317979,False,False,0.80122323299112,False,False,False
118440,0.038927715033583,1.7285044268845742,48.86001193058076,False,False,0.7776396755357098,False,False,False
118500,0.0406158855144442,1.7582474636904848,49.61491159270014,False,False,0.7236664238073018,False,False,False
118560,0.0384854630710095,1.8274923487287524,49.64122434865604,False,False,0.5866008415995623,False,False,False
118620,0.0401738185265829,1.8724202430307892,49.50843781858368,False,False,0.5125314991996675,False,False,False
118680,0.0412600662620869,1.7345039057347398,49.46575323279204,False,False,0.4600745076373727,False,False,False
118740,0.0403909348195738,1.7932860276741591,50.25211080853303,False,False,0.47326131802820726,False,False,False
118800,0.0401365000628318,1.8105803314799744,49.10252632677685,False,False,0.6859492765965598,False,False,False
118860,0.0395516404249575,1.846687236369437,50.05766292219544,False,False,0.5977067814032466,False,False,False
118920,0.0400248377603908,1.7814455409023795,49.05216279325976,False,False,0.7158593810813301,False,False,False
118980,0.0397983497476773,1.715554006668616,49.97587996875247,False,False,0.8014130917350712,False,False,False
119040,0.0393712187136549,1.8335446682104568,50.040318111718086,False,False,0.6854726334432257,False,False,False
119100,0.0397680995076201,1.8607389821192468,49.27933838938044,False,False,0.48718737258360534,False,False,False
119160,0.0401587049285011,1.7955400610657617,50.25857517251536,False,False,0.8233455352182375,False,False,False
119220,0.0393862263451754,1.8218829649305472,49.66484124326156,False,False,1.067982633192969,False,False,False
119280,0.0393549745434522,1.7743774736109383,48.99391673372181,False,False,0.9927560195133225,False,False,False
119340,0.0389118052499262,1.7543282690848017,49.24770431150105,False,False,0.6901210591618963,False,False,False
119400,0.0403125800208711,1.8554269867495496,50.00339341615255,False,False,0.7205502119433476,False,False,False
119460,0.0404362586095736,1.8209247757819809,49.90077426844111,False,False,0.7258977935920541,False,False,False
119520,0.0401853283553892,1.8264799043677016,48.91245137121671,False,False,0.5851378106906537,False,False,False
119580,0.0407721363941829,1.881114217991709,49.37407257021467,False,False,0.4842028320163223,False,False,False
119640,0.0400702941096645,1.743038513946797,49.54769237210174,False,False,0.5688274650715357,False,False,False
119700,0.0403136087498926,1.7701905815193912,49.19435824057925,False,False,0.8093416875794333,False,False,False
119760,0.04024306994051,1.8085284008370737,50.62929005120799,False,False,0.5505180426249581,False,False,False
119820,0.0399267679844654,1.769527085160893,49.569451715626855,False,False,0.3489813923931422,False,False,False
119880,0.0395753425374962,1.8422893729047125,49.42394340287623,False,False,0.33050570345314156,False,False,False
119940,0.0417713220926335,1.789880442071185,50.05250467486037,False,False,0.41349263540824666,False,False,False
120000,0.0396384392161171,1.7464032283951518,49.27670203971548,False,False,0.42709505563077244,False,False,False
120060,0.0394672978311036,1.8035516704601335,49.96525226684712,False,False,0.6294990735590318,False,False,False
120120,0.04034720785876,1.8091982936235669,48.62990191815054,False,False,0.3776223719641365,False,False,False
120180,0.040201483532236,1.8504728313964016,49.239170747222815,False,False,0.3047827261318048,False,False,False
120240,0.0388761667619117,1.8212296087699609,49.99276263393779,False,False,0.3149422058844351,False,False,False
120300,0.0408981426036509,1.8249019051334312,50.25555593944757,False,False,-0.12872087378283936,False,False,False
120360,0.0399246443397193,1.8172957509363905,49.086038877053305,False,False,-0.0485216256821559,False,False,False
120420,0.0391112551238274,1.7898359838502358,49.03000556985055,False,False,-0.16498888813116253,False,False,False
120480,0.0409510272914831,1.7613241677839917,49.76086925754866,False,False,0.03035733130352014,False,False,False
120540,0.0405005404572769,1.8155972709896064,49.16785874930815,False,False,-0.24972835953288097,False,False,False
120600,0.0389883664064416,1.7820112626422837,49.34731639229287,False,False,-0.7163457723515307,False,False,False
120660,0.0414217462722061,1.8912504215038148,49.92203751794271,False,False,-0.8007960363674158,False,False,False
120720,0.0405270378946929,1.8724778439177536,49.2140135691707,False,False,-1.0288196358788326,False,False,False
120780,0.0399918431074999,1.8341733131469868,48.50558143861343,False,False,-0.9963748901151206,False,False,False
120840,0.0412721750444974,1.8204372147218213,48.83998175098189,False,False,-1.0935025761553874,False,False,False
120900,0.0401274382270637,1.7952502112470166,49.49773141604855,False,False,-0.661864677763532,False,False,False
120960,0.0399775335399167,1.7318993185072546,48.563271703355525,False,False,-0.5942067355794478,False,False,False
121020,0.0394717599071824,1.788326699940614,49.34863272334688,False,False,-0.7518299087293485,False,False,False
121080,0.0404654803514456,1.805475601803884,48.80339432827711,False,False,-0.639342229348415,False,False,False
121140,0.0403812823738591,1.812390649620012,50.32164174423548,False,False,-0.4140192388798454,False,False,False
121200,0.0400117441119117,1.8253549638188544,50.58647319258908,False,False,-0.21185789879430672,False,False,False
121260,0.0393680109169059,1.849751830685395,48.97703299843878,False,False,-0.011051186003385283,False,False,False
121320,0.0401039438833328,1.7626236801285853,49.636740544032335,False,False,0.058938607139864985,False,False,False
121380,0.0399441609713902,1.7631139172107135,49.03038899241852,False,False,0.08358811697996771,False,False,False
121440,0.0389332205450126,1.8783462607061303,49.358162711793256,False,False,0.04699881685785101,False,False,False
121500,0.0388225501189406,1.84163300581643,50.41678483120199,False,False,-0.1588769099269456,False,False,False
121560,0.0404521227030478,1.7788983691248006,49.2839355477644,False,False,-0.5519202555613703,False,False,False
121620,0.0379184893479586,1.7942105968765794,49.37649074491266,False,False,-0.4988165683543997,False,False,False
121680,0.040164328421569,1.7944534468795554,49.05047449682093,False,False,-0.4681118463513769,False,False,False
121740,0.0396175335537969,1.8017050026031949,50.09706347367079,False,False,-0.4067395327312511,False,False,False
121800,0.0410465972855039,1.825524886980885,47.89456508797991,False,False,-0.37400816531277314,False,False,False
121860,0.0396052254326769,1.936889608289391,49.30702943287968,False,False,-0.6419326006778192,False,False,False
121920,0.0405275873714015,1.8102468543027832,49.507714700981325,False,False,-0.423358153555057,False,False,False
121980,0.0396824689270097,1.835780300122964,49.20234873752716,False,False,-0.07305720399186555,False,False,False
122040,0.0400909985227889,1.7089302578657324,49.96688981072177,False,False,-0.18405602183180747,False,False,False
122100,0.040589469224736,1.773815400389943,50.13836035324499,False,False,0.011576602486869092,False,False,False
122160,0.0396299554269403,1.8663560101466967,48.83355660922357,False,False,0.34322248088449214,False,False,False
122220,0.0407972439075987,1.8217250311332571,50.58854934695229,False,False,0.35023436191430335,False,False,False
122280,0.0392050416983148,1.562987812417299,48.8324062622937,False,False,0.20152325696335538,False,False,False
122340,0.0402356742740467,1.8363972529250747,50.19058066971194,False,False,0.4154568814114157,False,False,False
122400,0.0407381117782302,1.9035808773099536,49.62340883254544,False,False,0.5849596022229946,False,False,False
122460,0.0405280299934322,1.692220990349531,49.29887408912425,False,False,0.5287656521757498,False,False,False
122520,0.0415331559013883,1.8820469344848576,49.34827082724681,False,False,0.7555883512425652,False,False,False
122580,0.0393892485461514,1.6503143959462,49.53842755115814,False,False,0.40990628168057697,False,False,False
122640,0.0388966805989211,1.8506519430328845,49.66162253182375,False,False,0.6266815060699855,False,False,False
122700,0.0392045319132039,1.799532974195339,49.09956607960967,False,False,0.1897899774782843,False,False,False
122760,0.0405283540532387,1.6731015543767906,49.44490293085981,False,False,-0.1835623068969312,False,False,False
122820,0.0403983383474155,1.8240914426709485,49.178766152638765,False,False,0.01825252424731616,False,False,False
122880,0.0400818053277179,1.8621453464542117,48.9588074549692,False,False,0.02235062159654433,False,False,False
122940,0.0391016343607142,1.819649898206365,49.15990602168075,False,False,-0.06272926587350014,False,False,False
123000,0.0406134938346632,1.8315806924012192,48.99580421096555,False,False,0.014686542251055812,False,False,False
123060,0.0390202361778795,1.7777694899336909,49.36294372534157,False,False,-0.2936946982073465,False,False,False
123120,0.0409271596659015,1.699484953218065,49.79148828885461,False,False,-0.36304006589273285,False,False,False
123180,0.0422859507385118,1.8373606572062016,49.63783566761295,False,False,-0.2864430552535566,False,False,False
123240,0.0402931609172572,1.8944867116501,50.56688253325786,False,False,-0.12832779321060173,False,False,False
123300,0.0404664865085261,1.8609973661282828,48.476713292471146,False,False,0.07442486038631557,False,False,False
123360,0.0396057121848835,1.6926547052015273,49.81883993684177,False,False,0.7157640783713077,False,False,False
123420,0.0385518293431305,1.7181957020106096,49.589609227400416,False,False,0.7135047200509774,False,False,False
123480,0.0395178245095758,1.7543177419429437,49.9964639337278,False,False,0.626114785629639,False,False,False
123540,0.039125683807121,1.7139793256308724,49.94909101910058,False,False,0.6454791079326725,False,False,False
123600,0.0388423963388679,1.8023862556560264,49.51059219628135,False,False,0.142870914075786,False,False,False
123660,0.0413778879535965,1.8212444534797485,49.681643368180886,False,False,0.5017430637112312,False,False,False
123720,0.0402182900144206,1.722766322704912,49.22551277369684,False,False,0.5470267191815168,False,False,False
123780,0.0403037500644911,1.8419649368008784,49.90661702423687,False,False,0.2597260799451817,False,False,False
123840,0.039752782107843,1.8324596129770807,48.662568662901855,False,False,0.2029786814758836,False,False,False
123900,0.0398617031340452,1.77039940725844,49.99264956269144,False,False,0.10116840718490039,False,False,False
123960,0.0407716405457914,1.790683812756865,49.59487927565229,False,False,-0.09391148185947884,False,False,False
124020,0.0399741303050438,1.6947107365147362,49.36516463325837,False,False,0.21826313353790283,False,False,False
124080,0.0404245551504197,1.782057843560498,49.49465870685412,False,False,0.45100522079883376,False,False,False
124140,0.0398431965617239,1.8003987886030377,49.53355684368686,False,False,0.2703481903553495,False,False,False
124200,0.0397262776874143,1.8091123701423224,50.26403649562487,False,False,0.5867267425828828,False,False,False
124260,0.0388744686675185,1.8204593532490891,51.23436110141244,False,False,0.7885951788579035,False,False,False
124320,0.0384178007501063,1.8131890541344509,50.22977933626694,False,False,0.5805864955166555,False,False,False
124380,0.0397907504791468,1.785725440347654,49.33941068565044,False,False,0.7896287172475382,False,False,False
124440,0.0400451973535945,1.8154545268979327,49.93919414514152,False,False,0.7857330145725854,False,False,False
124500,0.0389710959706329,1.8541097276387533,49.9631974704312,False,False,1.093017636714933,False,False,False
124560,0.0399724201079722,1.7948431040412791,49.16618218058241,False,False,0.93208666702985,False,False,False
124620,0.0400430020503924,1.8171501241049104,49.00059254759925,False,False,0.5282928955032276,False,False,False
124680,0.0382751935951524,1.7899467626161376,49.60158138615476,False,False,0.37938680047281537,False,False,False
124740,0.0392679002724164,1.7650750185101032,50.039305306367446,False,False,0.424669425905023,False,False,False
124800,0.0403258111149883,1.8282355020135503,48.83177702561957,False,False,0.32672591405669493,False,False,False
124860,0.0403096469835166,1.770017799014809,49.27946187999666,False,False,0.2472861182781685,False,False,False
124920,0.0390770600668801,1.8208519326535784,49.92846632272263,False,False,0.5046905914785782,False,False,False
124980,0.0401267584403997,1.8015257900615425,49.66523192926629,False,False,0.3992619706984897,False,False,False
125040,0.0408179257802883,1.7835875274679125,50.35473658733406,False,False,-0.0003982952372609816,False,False,False
125100,0.0406216583671927,1.7822802870640804,48.94314570439995,False,False,-0.2404380241339652,False,False,False
125160,0.0399237713703888,1.772561466409553,50.82714155256642,False,False,-0.2912013784544456,False,False,False
125220,0.0396256189493405,1.7111267367071934,48.88429251846047,False,False,-0.28226777785421575,False,False,False
125280,0.0394965244125323,1.8206763351387316,48.6409365352347,False,False,-0.22925122481004223,False,False,False
125340,0.0403742558263277,1.8125035285650293,49.62829165930374,False,False,-0.30229796986547797,False,False,False
125400,0.0401560831785143,1.8458821936322187,49.09274823933296,False,False,-0.14284435226672088,False,False,False
125460,0.0405035232048817,1.7713013272754332,49.64282952583709,False,False,-0.25716993683803935,False,False,False
125520,0.0401054990504969,1.90235071577574,49.62757357278576,False,False,-0.4748687006146781,False,False,False
125580,0.0406550111602779,1.7794942588161198,49.56877956061295,False,False,-0.16135474154670248,False,False,False
125640,0.0400756740263661,1.7527440793214866,49.247690804971846,False,False,0.1283447592651754,False,False,False
125700,0.0406277509729053,1.746341014328496,49.88745405176365,False,False,0.12533743881812143,False,False,False
125760,0.0406966582162933,1.7063681902255985,49.514687072493786,False,False,-0.07621727460318084,False,False,False
125820,0.0393563786958201,1.882761906189229,50.22741771965832,False,False,-0.3956368891827111,False,False,False
125880,0.0385534847625034,1.874037639101508,49.58762881242036,False,False,-0.7115786621303926,False,False,False
125940,0.0412347942848116,1.832440238795777,49.19772088165477,False,False,-0.7090968497956993,False,False,False
126000,0.0402053269845698,1.751611204380108,48.83841897156995,False,False,-0.8229758033021142,False,False,False
126060,0.0386284112836031,1.8978084548041925,49.59844918617102,False,False,-1.033658697417252,False,False,False
126120,0.039428944402225,1.7810071652778303,49.052131270617465,False,False,-0.7705069202861239,False,False,False
126180,0.0406174994338958,1.7854726051137608,49.01398228369995,False,False,-0.7875280429830838,False,False,False
126240,0.0397762585350936,1.877611990343548,49.9549215196794,False,False,-0.7908003078857604,False,False,False
126300,0.0395903508645446,1.8355811715619672,48.80458748892778,False,False,-0.8945025433831262,False,False,False
126360,0.0411207054882503,1.918859569492748,50.401748863079504,False,False,-0.3583830557562919,False,False,False
126420,0.0391621702828929,1.813431002057227,49.77774002051438,False,False,0.05397654711907762,False,False,False
126480,0.0393614773137961,1.778560336822749,49.6781901672077,False,False,0.17700925149726743,False,False,False
126540,0.0401691091800386,1.7669625362931711,49.18495816684845,False,False,0.2712829666468508,False,False,False
126600,0.0403123639456431,1.700262206431706,50.08675693969879,False,False,-0.028390489443154365,False,False,False
126660,0.0403970744274725,1.784955828268465,49.705347979132185,False,False,0.19431346553166406,False,False,False
126720,0.0407289904356551,1.8618080402966783,49.36598177896404,False,False,-0.38665704642140497,False,False,False
126780,0.0401588628965452,1.832337045323428,49.81117210306381,False,False,-0.3399566434651007,False,False,False
126840,0.0403915071511507,1.801096632354262,48.87209668142189,False,False,-0.139309933552056,False,False,False
126900,0.0397926325925479,1.7462735400339182,48.898055497770585,False,False,0.15572662527844727,False,False,False
126960,0.0400501586425893,1.812251142972688,49.15785567529818,False,False,-0.060444523508252246,False,False,False
127020,0.0400860273440429,1.8546919400805504,49.89494200615714,False,False,-0.07090146646132212,False,False,False
127080,0.0401720785086552,1.8232588398493792,49.72077886585279,False,False,0.050959001367729684,False,False,False
127140,0.0406180318460662,1.8090036991602012,50.2491273139373,False,False,-0.039578205233709696,False,False,False
127200,0.0404441165455558,1.756964286722815,49.26687240947869,False,False,0.39309957266108597,False,False,False
127260,0.0400353736023201,1.8468278179620488,50.01643091020723,False,False,0.3656287393258708,False,False,False
127320,0.0393526992120471,1.6308771397878143,49.67439136817248,False,False,0.6816856332631147,False,False,False
127380,0.0400541370064501,1.820673668278718,49.262033701403226,False,False,0.3867670837841075,False,False,False
127440,0.0399775857720834,1.9387973869710085,49.92843978853372,False,False,0.18926073074098326,False,False,False
127500,0.0401545452638505,1.7185478370840803,49.70500967845821,False,False,0.15956746167059066,False,False,False
127560,0.0417652202457123,1.7869660494461264,49.42568566491169,False,False,0.26563229425609336,False,False,False
127620,0.039580981777167,1.7995728065332648,49.76347445996001,False,False,0.09100603305896016,False,False,False
127680,0.0403378312153002,1.7750205280409448,49.67993937782283,False,False,0.2294173991287778,False,False,False
127740,0.0408547696537954,1.855964209098185,49.67009019093635,False,False,0.3588692454204505,False,False,False
127800,0.0400784015312795,1.8255123547751864,49.54286730464326,False,False,0.08131875745037576,False,False,False
127860,0.0418702760953377,1.8082242201175556,49.098919264555406,False,False,0.28488258023894275,False,False,False
127920,0.0396975685666148,1.843052718303141,49.791005896353234,False,False,0.24824410476070113,False,False,False
127980,0.040259271377856,1.800904538289874,49.354495655948654,False,False,0.35700039545130835,False,False,False
128040,0.0393609554040856,1.9717126823964697,49.2479180633909,False,False,0.30318625105896047,False,False,False
128100,0.0397187802118853,1.808172734417464,49.6399622295652,False,False,0.2684323038923253,False,False,False
128160,0.0401991471283173,1.810545233318444,50.12955507810616,False,False,0.12806466028364127,False,False,False
128220,0.0406770432498461,1.7076347253230433,49.857578214269125,False,False,0.0019654874431864755,False,False,False
128280,0.0402552758672188,1.7706536823256152,49.501430010648406,False,False,0.015914651911444366,False,False,False
128340,0.0410072918794677,1.8619583948171896,49.48355774029684,False,False,-0.24619414327506206,False,False,False
128400,0.0399240277515258,1.727885330080567,50.08936705472872,False,False,-0.06467777088431603,False,False,False
128460,0.0397342651761288,1.6834919125876944,48.57532219331428,False,False,-0.106268662561817,False,False,False
128520,0.0421631880858235,1.801745035444129,50.17460222704121,False,False,0.2905790436774538,False,False,False
128580,0.0403153901195536,1.8740202034036488,48.841141499379866,False,False,0.4207785405883726,False,False,False
128640,0.0394244147632171,1.8022885863495908,49.07267508708712,False,False,0.5404831060819646,False,False,False
128700,0.0394445889902015,1.7818492714581775,49.52547578002056,False,False,0.4248974290876504,False,False,False
128760,0.0392458560683749,1.6996416513619872,50.869900421521166,False,False,0.34352462091868574,False,False,False
128820,0.0407492554846854,1.8244217226259185,50.62577768446644,False,False,0.5411167367436036,False,False,False
128880,0.0397084981656854,1.8357088558796844,50.14254153676145,False,False,0.3492354769331172,False,False,False
128940,0.0401018899805251,1.7037864450485407,49.96979850241416,False,False,0.569257110203111,False,False,False
129000,0.0399491930604493,1.86126475222965,48.86261848366377,False,False,0.6042146601295144,False,False,False
129060,0.0405851939263527,1.841347558398174,49.87436570351392,False,False,0.6210902404045129,False,False,False
129120,0.0393226047256927,1.8611450608975568,49.52360551719716,False,False,0.6961383797283247,False,False,False
129180,0.0391395421710855,1.8315103549590008,49.39211126406935,True,False,0.704536835859642,False,False,False
129240,0.0401794378457452,1.8352988662758112,50.30380594383094,True,False,1.077745222486982,False,False,False
129300,0.0404807674277599,1.828118928529894,50.41680786208314,True,False,1.5829225719845539,False,False,False
129360,0.0402660258504781,1.8468975053610648,51.51297110775381,True,False,2.2706673546515077,False,False,False
129420,0.0393524370167221,1.7017870804673083,50.536302418925935,True,False,3.1513819199437734,False,False,False
129480,0.0405419878736731,1.7189427905844383,51.96774398186815,True,False,3.8384215531165182,False,False,False
129540,0.0394049112583234,1.7602555733897525,51.91664812690103,True,False,4.7699362454267344,False,False,False
129600,0.0395827690841708,1.7929897107296822,52.57733729216309,True,False,5.7212433968626755,True,False,True
129660,0.0392448371802224,1.8209593938586417,53.36042688432345,True,False,6.567222136994047,True,False,True
129720,0.0410409266789216,1.817532809274358,53.07541821124168,True,False,7.144377987082947,True,False,True
129780,0.0405067372328218,1.8603237138186255,54.14214668016584,True,False,8.15561445978949,True,False,True
129840,0.0404839947005431,1.862018746123339,54.37981997586786,True,False,8.958948475659227,True,False,True
129900,0.0409977691369139,1.7528912041521352,54.58165411384694,True,False,9.936791071596872,True,False,True
129960,0.0422501193985909,1.8128831099427252,55.10261977139281,True,False,10.692553978230507,True,False,True
130020,0.0386326191168718,1.7542170964230208,55.6865885367677,True,False,11.55759943274991,True,False,True
130080,0.0394092987352983,1.7898346599289074,55.80590469404245,True,False,12.603512112189406,True,False,True
130140,0.0395070599326603,1.8173767339286184,56.61932865594976,True,False,13.58320065775385,True,False,True
130200,0.0393193443020938,1.615929547870529,56.9026515754168,True,False,14.453128786199045,True,False,True
130260,0.039137933401917,1.930207178140543,57.16205708567925,True,False,15.40858774163388,True,False,True
130320,0.0397602775487557,1.830586068579464,58.6885779391271,True,False,16.056810843800406,True,False,True
130380,0.0390267170277684,1.767832023127676,58.52723525141931,True,False,16.726865914127544,True,False,True
130440,0.0402680338940299,1.9040779667824324,58.55421764178992,True,False,17.495336451043244,True,False,True
130500,0.0400413586571428,1.7812387167937456,59.24446244147664,True,False,18.12461639602199,True,False,True
130560,0.0403848229318109,1.8071560468347152,59.08408062564042,True,False,19.28843611312682,True,False,True
130620,0.0404061827613106,1.773695746238528,59.805063358600776,True,False,19.891111330458074,True,False,True
130680,0.0404824054827413,1.8892075592219404,60.28936890473383,True,False,20.678696718217623,True,False,True
130740,0.0397012728505409,1.7943308258594826,60.251969142960895,True,False,21.322023723036992,True,False,True
130800,0.0416969147221069,1.8080721414399332,61.49500158987594,True,False,22.26189476994064,True,False,True
130860,0.0401875448931856,1.865004236263374,61.4744766825352,True,False,22.854697731354022,True,False,True
130920,0.0385100121979001,1.8315975307028984,61.97550816808081,True,False,23.47381484832202,True,False,True
130980,0.039198099403387,1.7970652044827602,62.29484004020572,True,False,24.227310800937914,True,False,True
131040,0.0386075976087777,1.859961112507303,64.48470373305184,True,False,24.822125255155683,True,False,True
131100,0.040013867703321,1.9370780943891093,63.09980933060616,True,False,25.542996926343392,True,False,True
131160,0.0399025558207573,1.8171401642351688,62.82273689671315,True,False,25.5450549766326,True,False,True
131220,0.0396252594416804,1.8063050447451183,63.483067856139535,True,False,25.87821591362129,True,False,True
131280,0.0416087408899204,1.8092138625154304,65.08864362092956,True,False,26.129475977467166,True,False,True
131340,0.0404391862992615,1.870763193044902,65.80317712338629,True,False,26.069309802987377,True,False,True
131400,0.040580878689157,1.7676433223082222,65.2200106498212,True,False,25.784070245064385,True,False,True
131460,0.0392551412096463,1.7849708517755702,66.62634254828825,True,False,25.887366468296392,True,False,True
131520,0.0392006840869351,1.7169780807471615,66.78362118135468,True,False,26.315966949098325,True,False,True
131580,0.0400294443992775,1.7360711354174414,66.74404458390325,True,False,26.33754931511112,True,False,True
131640,0.0401384057117217,1.7720387998543097,67.13451997547392,True,False,26.278223016152623,True,False,True
131700,0.0385149507463084,1.7969794023207373,67.78113669852989,True,False,26.038537872397725,True,False,True
131760,0.0398557543817203,1.8955304995915865,68.55538796436178,True,False,26.29169801628224,True,False,True
131820,0.0400112576662988,1.828943611465962,68.74126580404536,True,False,26.280515324702932,True,False,True
131880,0.039827880667383,1.7507477604497512,68.6301728383114,True,False,26.022573857755646,True,False,True
131940,0.0393492876701226,1.760689053790338,69.30743193366047,True,False,26.070409591254233,True,False,True
132000,0.039568371854463,1.8742364288944555,70.81112565249748,True,False,26.14082739677241,True,False,True
132060,0.0398585126451417,1.8608369588259763,70.3720592917475,True,False,26.05296553453222,True,False,True
132120,0.040072640018888,1.801520095152107,71.1070735745036,True,False,26.110583779925605,True,False,True
